x,ecdf_true,ecdf_pred,signed_gap_true_minus_pred,abs_gap
0.3609197437763214,0.0,0.0049504950495049506,-0.0049504950495049506,0.0049504950495049506
0.9629877209663392,0.0,0.009900990099009901,-0.009900990099009901,0.009900990099009901
1.1886578798294067,0.0,0.01485148514851485,-0.01485148514851485,0.01485148514851485
1.2407983541488647,0.0,0.019801980198019802,-0.019801980198019802,0.019801980198019802
1.2459183931350708,0.0,0.024752475247524754,-0.024752475247524754,0.024752475247524754
1.2664200067520142,0.0,0.0297029702970297,-0.0297029702970297,0.0297029702970297
1.299432396888733,0.0,0.034653465346534656,-0.034653465346534656,0.034653465346534656
1.35662043094635,0.0,0.039603960396039604,-0.039603960396039604,0.039603960396039604
1.606701135635376,0.0,0.04455445544554455,-0.04455445544554455,0.04455445544554455
1.62591290473938,0.0,0.04950495049504951,-0.04950495049504951,0.04950495049504951
1.734047532081604,0.0,0.054455445544554455,-0.054455445544554455,0.054455445544554455
1.7415934801101685,0.0,0.0594059405940594,-0.0594059405940594,0.0594059405940594
1.7846471071243286,0.0,0.06435643564356436,-0.06435643564356436,0.06435643564356436
1.799224853515625,0.0,0.06930693069306931,-0.06930693069306931,0.06930693069306931
1.8574291467666624,0.0,0.07425742574257425,-0.07425742574257425,0.07425742574257425
1.891477108001709,0.0049504950495049506,0.07425742574257425,-0.0693069306930693,0.0693069306930693
1.8941848278045657,0.0049504950495049506,0.07920792079207921,-0.07425742574257425,0.07425742574257425
1.9429341554641724,0.0049504950495049506,0.08415841584158416,-0.07920792079207921,0.07920792079207921
1.944543719291687,0.009900990099009901,0.08415841584158416,-0.07425742574257427,0.07425742574257427
2.002713680267334,0.009900990099009901,0.0891089108910891,-0.07920792079207921,0.07920792079207921
2.0029735565185547,0.01485148514851485,0.0891089108910891,-0.07425742574257425,0.07425742574257425
2.0107290744781494,0.019801980198019802,0.0891089108910891,-0.0693069306930693,0.0693069306930693
2.020087718963623,0.019801980198019802,0.09405940594059406,-0.07425742574257425,0.07425742574257425
2.056918144226074,0.024752475247524754,0.09405940594059406,-0.06930693069306931,0.06930693069306931
2.189948081970215,0.024752475247524754,0.09900990099009901,-0.07425742574257427,0.07425742574257427
2.2754483222961426,0.024752475247524754,0.10396039603960396,-0.0792079207920792,0.0792079207920792
