x,ecdf_true,ecdf_pred,signed_gap_true_minus_pred,abs_gap
1.5915828943252563,0.0,0.004608294930875576,-0.004608294930875576,0.004608294930875576
1.841866970062256,0.0,0.009216589861751152,-0.009216589861751152,0.009216589861751152
1.998684883117676,0.004608294930875576,0.009216589861751152,-0.004608294930875576,0.004608294930875576
2.024846076965332,0.009216589861751152,0.009216589861751152,0.0,0.0
2.0407440662384033,0.009216589861751152,0.013824884792626729,-0.004608294930875577,0.004608294930875577
2.0462467670440674,0.009216589861751152,0.018433179723502304,-0.009216589861751152,0.009216589861751152
2.0515899658203125,0.013824884792626729,0.018433179723502304,-0.004608294930875575,0.004608294930875575
2.0711798667907715,0.018433179723502304,0.018433179723502304,0.0,0.0
2.0836336612701416,0.018433179723502304,0.02304147465437788,-0.004608294930875577,0.004608294930875577
2.1235477924346924,0.018433179723502304,0.027649769585253458,-0.009216589861751154,0.009216589861751154
2.162407875061035,0.02304147465437788,0.027649769585253458,-0.004608294930875577,0.004608294930875577
2.180388927459717,0.02304147465437788,0.03225806451612903,-0.00921658986175115,0.00921658986175115
2.2365200519561768,0.02304147465437788,0.03686635944700461,-0.013824884792626727,0.013824884792626727
2.253054141998291,0.027649769585253458,0.03686635944700461,-0.00921658986175115,0.00921658986175115
2.272346258163452,0.027649769585253458,0.041474654377880185,-0.013824884792626727,0.013824884792626727
2.296624183654785,0.027649769585253458,0.04608294930875576,-0.018433179723502304,0.018433179723502304
2.3010637760162354,0.027649769585253458,0.05069124423963134,-0.02304147465437788,0.02304147465437788
2.313629150390625,0.027649769585253458,0.055299539170506916,-0.027649769585253458,0.027649769585253458
2.3163082599639893,0.027649769585253458,0.059907834101382486,-0.03225806451612903,0.03225806451612903
2.4170095920562744,0.027649769585253458,0.06451612903225806,-0.0368663594470046,0.0368663594470046
2.452844619750977,0.027649769585253458,0.06912442396313365,-0.041474654377880185,0.041474654377880185
2.4594342708587646,0.027649769585253458,0.07373271889400922,-0.046082949308755755,0.046082949308755755
2.531294107437134,0.03225806451612903,0.07373271889400922,-0.041474654377880185,0.041474654377880185
2.542386531829834,0.03686635944700461,0.07373271889400922,-0.03686635944700461,0.03686635944700461
