session_id,test_version,metric
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.711564540863037
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.8435282707214355
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.805257797241211
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,3.186913251876831
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,5.30151891708374
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.2018141746521
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.50646448135376
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,6.704941272735596
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,2.8764736652374268
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,7.590403079986572
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,5.867331027984619
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,6.660864353179932
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,6.285440444946289
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,3.1462042331695557
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,2.827148199081421
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,8.086450576782227
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,8.358095169067383
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.752573490142822
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,3.4798123836517334
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,8.753695487976074
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,3.384338855743408
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,7.084004878997803
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,3.864645004272461
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,7.792178630828857
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.44003438949585
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,7.430069446563721
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,5.169337272644043
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,6.7238264083862305
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,6.0663065910339355
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,3.1232593059539795
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,7.92125129699707
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,4.163386344909668
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,7.645616054534912
ad87efc0-28f6-4acc-8ec2-a5f449e974bc,1,6.295745372772217
f59e9a00-0a45-4497-8048-818cd5f48267,1,6.075572490692139
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.666037559509277
f59e9a00-0a45-4497-8048-818cd5f48267,1,4.678436279296875
f59e9a00-0a45-4497-8048-818cd5f48267,1,6.678884029388428
f59e9a00-0a45-4497-8048-818cd5f48267,1,6.24553108215332
f59e9a00-0a45-4497-8048-818cd5f48267,1,7.563418865203857
f59e9a00-0a45-4497-8048-818cd5f48267,1,9.279014587402344
f59e9a00-0a45-4497-8048-818cd5f48267,1,2.608527898788452
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.371518611907959
f59e9a00-0a45-4497-8048-818cd5f48267,1,4.480418682098389
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.301364898681641
f59e9a00-0a45-4497-8048-818cd5f48267,1,3.920833826065063
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.956592082977295
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.030600070953369
f59e9a00-0a45-4497-8048-818cd5f48267,1,6.3684821128845215
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.880429744720459
f59e9a00-0a45-4497-8048-818cd5f48267,1,4.340648174285889
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.882505893707275
f59e9a00-0a45-4497-8048-818cd5f48267,1,4.003555774688721
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.841198444366455
f59e9a00-0a45-4497-8048-818cd5f48267,1,2.88090181350708
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.797435760498047
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.7663984298706055
f59e9a00-0a45-4497-8048-818cd5f48267,1,8.809355735778809
f59e9a00-0a45-4497-8048-818cd5f48267,1,4.3405842781066895
f59e9a00-0a45-4497-8048-818cd5f48267,1,4.251911163330078
f59e9a00-0a45-4497-8048-818cd5f48267,1,4.8137335777282715
f59e9a00-0a45-4497-8048-818cd5f48267,1,3.44921350479126
f59e9a00-0a45-4497-8048-818cd5f48267,1,9.185611724853516
f59e9a00-0a45-4497-8048-818cd5f48267,1,6.0198211669921875
f59e9a00-0a45-4497-8048-818cd5f48267,1,9.223718643188477
f59e9a00-0a45-4497-8048-818cd5f48267,1,5.138668537139893
f59e9a00-0a45-4497-8048-818cd5f48267,1,9.761730194091797
2a298ece-1693-424d-9d70-7988e3c23aa6,1,4.487344264984131
2a298ece-1693-424d-9d70-7988e3c23aa6,1,9.551727294921877
2a298ece-1693-424d-9d70-7988e3c23aa6,1,5.926609516143799
2a298ece-1693-424d-9d70-7988e3c23aa6,1,4.4141764640808105
2a298ece-1693-424d-9d70-7988e3c23aa6,1,6.125890254974365
2a298ece-1693-424d-9d70-7988e3c23aa6,1,3.469825506210327
2a298ece-1693-424d-9d70-7988e3c23aa6,1,4.40029239654541
