timestamp,tp9,af7,af8,tp10,hr
1732551764.089,-1000.000,-973.145,-297.363,-786.133,0.000
1732551764.093,-914.551,-957.520,-360.840,-387.207,0.000
1732551764.097,-856.934,-997.070,97.168,-989.746,0.000
1732551764.101,-818.848,-1000.000,298.340,-841.797,0.000
1732551764.105,-789.062,-957.031,-60.547,53.223,0.000
1732551764.108,-833.008,-897.461,243.164,-348.145,0.000
1732551764.112,-699.219,-982.910,452.637,-977.539,0.000
1732551764.116,-538.574,-1000.000,240.723,995.117,0.000
1732551764.120,-695.312,-999.023,410.156,926.758,0.000
1732551764.124,-724.121,-967.773,228.027,977.051,0.000
1732551764.128,-557.617,-977.051,13.672,968.262,0.000
1732551764.132,-474.609,-1000.000,170.410,968.262,0.000
1732551764.136,-532.227,-1000.000,-143.555,968.262,0.000
1732551764.140,-691.895,-985.840,-112.793,968.262,0.000
1732551764.144,-728.516,-985.840,287.598,968.262,0.000
1732551764.148,-587.891,-1000.000,46.875,968.262,0.000
1732551764.152,-622.559,-1000.000,-349.609,968.262,0.000
1732551764.156,-885.742,-995.117,-121.094,968.262,0.000
1732551764.160,-919.922,-988.281,-20.508,977.539,0.000
1732551764.164,-841.797,-999.023,88.867,926.758,0.000
1732551764.167,-833.008,-1000.000,180.176,-954.102,0.000
1732551764.171,-863.770,-996.582,-378.418,815.430,0.000
1732551764.175,-929.199,-979.492,-459.473,385.254,0.000
1732551764.179,-870.117,-995.117,-172.852,840.332,0.000
1732551764.183,-805.664,-1000.000,-246.582,-902.832,0.000
1732551764.187,-949.219,-1000.000,25.391,821.777,0.000
1732551764.191,-993.652,-969.727,8.301,-628.418,0.000
1732551764.195,-880.371,-969.238,-332.031,-41.992,0.000
1732551764.199,-842.285,-1000.000,-281.250,-749.023,0.000
1732551764.203,-955.566,-1000.000,-185.547,704.102,0.000
1732551764.207,-1000.000,-920.898,-61.523,-861.816,0.000
1732551764.211,-999.512,-899.414,-24.414,-437.500,0.000
1732551764.215,-966.797,-1000.000,-341.797,-850.098,0.000
1732551764.219,-969.238,-1000.000,-589.355,746.094,0.000
1732551764.223,-1000.000,-944.336,-475.098,-662.109,0.000
1732551764.226,-999.512,-889.648,-505.859,-1000.000,0.000
1732551764.231,-1000.000,-982.910,-422.852,213.379,0.000
1732551764.235,-1000.000,-1000.000,-136.719,723.145,0.000
1732551764.238,-1000.000,-959.473,-450.684,-803.711,0.000
1732551764.242,-1000.000,-830.566,-741.211,-1000.000,0.000
1732551764.246,-1000.000,-908.691,-386.719,-325.195,0.000
1732551764.250,-1000.000,-1000.000,-239.746,209.473,0.000
1732551764.254,-1000.000,-984.375,-407.715,-974.121,0.000
1732551764.258,-1000.000,-812.500,-398.926,-1000.000,0.000
1732551764.262,-1000.000,-834.961,-646.973,-949.219,0.000
1732551764.266,-1000.000,-1000.000,-893.066,-1000.000,0.000
1732551764.270,-1000.000,-1000.000,-850.586,-1000.000,0.000
1732551764.274,-1000.000,-816.406,-999.023,-1000.000,0.000
1732551764.278,-1000.000,-748.047,-745.117,-1000.000,0.000
1732551764.282,-1000.000,-969.727,-528.809,-1000.000,0.000
1732551764.286,-1000.000,-1000.000,-965.820,-1000.000,0.000
1732551764.290,-1000.000,-809.082,-1000.000,-1000.000,0.000
1732551764.293,-1000.000,-619.141,-912.109,-1000.000,0.000
1732551764.297,-1000.000,-837.891,-625.000,-1000.000,0.000
1732551764.301,-1000.000,-1000.000,-237.793,-1000.000,0.000
1732551764.305,-1000.000,-808.594,-454.590,-1000.000,0.000
1732551764.309,-1000.000,-511.719,-967.773,-1000.000,0.000
1732551764.313,-1000.000,-640.625,-976.074,-1000.000,0.000
1732551764.317,-1000.000,-907.227,-938.477,-1000.000,0.000
1732551764.321,-1000.000,-789.551,-1000.000,-1000.000,0.000
1732551764.325,-1000.000,-537.109,-574.707,-1000.000,0.000
1732551764.329,-1000.000,-567.871,-475.098,-1000.000,0.000
1732551764.333,-1000.000,-810.059,-1000.000,-1000.000,0.000
1732551764.337,-1000.000,-791.016,-984.375,-1000.000,0.000
1732551764.341,-1000.000,-488.770,-987.793,-1000.000,0.000
1732551764.344,-1000.000,-390.625,-1000.000,-1000.000,0.000
1732551764.348,-1000.000,-664.062,-736.816,-1000.000,0.000
1732551764.352,-1000.000,-765.137,-786.133,-1000.000,0.000
1732551764.356,-1000.000,-487.305,-1000.000,-1000.000,0.000
1732551764.360,-1000.000,-300.293,-980.957,-1000.000,0.000
1732551764.364,-1000.000,-501.953,-999.023,-1000.000,0.000
1732551764.368,-1000.000,-723.145,-961.426,-1000.000,0.000
1732551764.372,-1000.000,-536.133,-937.012,-1000.000,0.000
1732551764.376,-1000.000,-249.512,-1000.000,-1000.000,0.000
1732551764.380,-1000.000,-370.605,-997.070,-1000.000,0.000
1732551764.384,-1000.000,-648.438,-971.680,-1000.000,0.000
1732551764.388,-1000.000,-554.199,-1000.000,-1000.000,0.000
1732551764.392,-1000.000,-301.758,-693.848,-1000.000,0.000
1732551764.395,-1000.000,-339.844,-122.070,-1000.000,0.000
1732551764.399,-1000.000,-577.148,-646.973,-1000.000,0.000
1732551764.403,-1000.000,-568.359,-1000.000,-1000.000,0.000
1732551764.407,-1000.000,-276.855,-972.168,-1000.000,0.000
1732551764.411,-1000.000,-159.668,-1000.000,-1000.000,0.000
1732551764.415,-1000.000,-436.523,-906.738,-1000.000,0.000
1732551764.419,-1000.000,-584.961,-925.293,-1000.000,0.000
1732551764.423,-1000.000,-335.938,-1000.000,-1000.000,0.000
1732551764.427,-1000.000,-117.188,-984.863,-1000.000,0.000
1732551764.431,-1000.000,-295.410,-1000.000,-1000.000,0.000
1732551764.435,-1000.000,-517.578,-958.984,-1000.000,0.000
1732551764.439,-1000.000,-365.234,-873.047,-1000.000,0.000
1732551764.442,-1000.000,-105.469,-872.559,-1000.000,0.000
1732551764.446,-1000.000,-185.059,-861.816,-1000.000,0.000
1732551764.450,-1000.000,-460.449,-958.984,-1000.000,0.000
1732551764.454,-1000.000,-406.250,-1000.000,-1000.000,0.000
1732551764.458,-1000.000,-142.578,-945.801,-1000.000,0.000
1732551764.462,-1000.000,-131.836,-857.422,-1000.000,0.000
1732551764.466,-1000.000,-412.598,-941.895,-1000.000,0.000
1732551764.470,-1000.000,-485.840,-945.312,-1000.000,0.000
1732551764.474,-1000.000,-224.609,-965.820,-1000.000,0.000
1732551764.478,-1000.000,-103.027,-946.289,-1000.000,0.000
1732551764.482,-1000.000,-379.395,-695.801,-1000.000,0.000
1732551764.486,-1000.000,-564.453,-741.699,-1000.000,0.000
1732551764.489,-1000.000,-339.844,-1000.000,-1000.000,0.000
1732551764.493,-1000.000,-123.535,-996.094,-1000.000,0.000
1732551764.497,-1000.000,-312.988,-986.328,-1000.000,0.000
1732551764.501,-1000.000,-584.961,-1000.000,-1000.000,0.000
1732551764.505,-1000.000,-500.000,-814.941,-1000.000,0.000
1732551764.509,-1000.000,-235.352,-827.637,-1000.000,0.000
1732551764.513,-1000.000,-269.531,-1000.000,-1000.000,0.000
1732551764.517,-1000.000,-567.383,-978.516,-1000.000,0.000
1732551764.521,-1000.000,-558.594,-958.496,-1000.000,0.000
1732551764.525,-1000.000,-284.668,-1000.000,-1000.000,0.000
1732551764.529,-1000.000,-279.785,-612.305,-1000.000,0.000
1732551764.532,-1000.000,-597.656,-35.156,-1000.000,0.000
1732551764.536,-1000.000,-666.504,-576.660,-1000.000,0.000
1732551764.540,-1000.000,-407.227,-950.684,-1000.000,0.000
1732551764.544,-1000.000,-238.770,-1000.000,-1000.000,0.000
1732551764.548,-1000.000,-474.609,-814.941,-1000.000,0.000
1732551764.552,-1000.000,-715.820,-300.293,-1000.000,0.000
1732551764.556,-1000.000,-513.672,-692.383,-1000.000,0.000
1732551764.560,-1000.000,-263.672,-1000.000,-1000.000,0.000
1732551764.564,-1000.000,-422.852,-944.336,-1000.000,0.000
1732551764.568,-1000.000,-704.102,-1000.000,-1000.000,0.000
1732551764.572,-1000.000,-636.719,-700.684,-1000.000,0.000
1732551764.575,-1000.000,-416.016,103.516,-1000.000,0.000
1732551764.579,-1000.000,-441.895,9.766,-1000.000,0.000
1732551764.583,-1000.000,-707.520,-681.641,-1000.000,0.000
1732551764.587,-1000.000,-723.145,-935.547,-1000.000,0.000
1732551764.591,-1000.000,-457.520,-1000.000,-1000.000,0.000
1732551764.595,-1000.000,-422.852,-597.168,-1000.000,0.000
1732551764.599,-1000.000,-722.168,-171.875,-1000.000,0.000
1732551764.603,-1000.000,-831.055,-736.816,-1000.000,0.000
1732551764.607,-1000.000,-591.309,-986.328,-1000.000,0.000
1732551764.611,-1000.000,-421.875,-853.027,-1000.000,0.000
1732551764.615,-1000.000,-641.602,-709.473,-1000.000,0.000
1732551764.618,-1000.000,-916.992,20.996,-1000.000,0.000
1732551764.622,-1000.000,-784.180,249.023,-1000.000,0.000
1732551764.626,-1000.000,-499.023,-568.848,-1000.000,0.000
1732551764.630,-1000.000,-617.188,-661.621,-1000.000,0.000
1732551764.634,-1000.000,-918.945,-482.422,-1000.000,0.000
1732551764.638,-1000.000,-855.957,-533.203,-1000.000,0.000
1732551764.642,-1000.000,-631.836,213.867,-1000.000,0.000
1732551764.646,-1000.000,-645.020,363.770,-999.023,0.000
1732551764.650,-1000.000,-883.301,-534.180,-1000.000,0.000
1732551764.654,-1000.000,-947.754,-532.715,-1000.000,0.000
1732551764.657,-1000.000,-686.523,-705.078,-1000.000,0.000
1732551764.661,-1000.000,-583.008,-678.223,-999.512,0.000
1732551764.665,-1000.000,-867.188,50.293,-997.559,0.000
1732551764.669,-1000.000,-1000.000,-203.613,-1000.000,0.000
1732551764.673,-1000.000,-811.523,-595.703,-1000.000,0.000
1732551764.677,-1000.000,-625.488,-614.746,-1000.000,0.000
1732551764.681,-1000.000,-801.270,-657.227,-1000.000,0.000
1732551764.685,-1000.000,-1000.000,59.082,-995.117,0.000
1732551764.689,-1000.000,-943.848,316.895,-997.070,0.000
1732551764.693,-1000.000,-704.590,-526.855,-1000.000,0.000
1732551764.697,-1000.000,-770.508,-718.750,-1000.000,0.000
1732551764.700,-1000.000,-1000.000,-585.449,-1000.000,0.000
1732551764.704,-1000.000,-997.070,-582.520,-1000.000,0.000
1732551764.708,-1000.000,-801.270,-492.676,-1000.000,0.000
1732551764.712,-1000.000,-776.367,-486.816,-1000.000,0.000
1732551764.716,-1000.000,-973.633,-718.750,-1000.000,0.000
1732551764.720,-1000.000,-1000.000,-601.074,-997.559,0.000
1732551764.724,-1000.000,-901.367,-490.723,-1000.000,0.000
1732551764.728,-1000.000,-807.617,-332.031,-1000.000,0.000
1732551764.732,-1000.000,-954.102,428.711,-885.742,0.000
1732551764.736,-1000.000,-1000.000,208.496,-922.852,0.000
1732551764.739,-1000.000,-948.242,-715.820,-1000.000,0.000
1732551764.743,-1000.000,-812.500,-839.844,-992.676,0.000
1732551764.747,-1000.000,-900.391,-736.816,-1000.000,0.000
1732551764.751,-1000.000,-1000.000,-350.098,-997.559,0.000
1732551764.755,-1000.000,-993.164,-317.383,-997.070,0.000
1732551764.759,-1000.000,-857.422,-796.875,-1000.000,0.000
1732551764.763,-1000.000,-878.906,-778.320,-1000.000,0.000
1732551764.767,-1000.000,-1000.000,-336.914,-994.629,0.000
1732551764.771,-1000.000,-1000.000,-266.113,-1000.000,0.000
1732551764.775,-1000.000,-940.430,-110.352,-949.219,0.000
1732551764.779,-1000.000,-909.180,-93.750,-916.504,0.000
1732551764.782,-1000.000,-989.258,-605.957,-1000.000,0.000
1732551764.786,-1000.000,-1000.000,-684.570,-1000.000,0.000
1732551764.790,-1000.000,-933.594,-917.480,-997.559,0.000
1732551764.794,-1000.000,-836.426,-843.750,-1000.000,0.000
1732551764.798,-1000.000,-951.660,-408.203,-1000.000,0.000
1732551764.802,-1000.000,-1000.000,-670.410,-1000.000,0.000
1732551764.806,-1000.000,-964.844,-997.559,-1000.000,0.000
1732551764.810,-1000.000,-824.707,-973.633,-995.605,0.000
1732551764.814,-1000.000,-893.066,-660.156,-1000.000,0.000
1732551764.818,-1000.000,-1000.000,-229.004,-1000.000,0.000
1732551764.821,-1000.000,-1000.000,124.512,-875.977,0.000
1732551764.825,-1000.000,-885.742,-296.875,-939.941,0.000
1732551764.829,-1000.000,-870.605,-851.074,-1000.000,0.000
1732551764.833,-1000.000,-1000.000,-716.309,-990.723,0.000
1732551764.837,-1000.000,-1000.000,-782.227,-1000.000,0.000
1732551764.841,-1000.000,-913.574,-666.016,-1000.000,0.000
1732551764.845,-1000.000,-853.027,-529.785,-1000.000,0.000
1732551764.849,-1000.000,-977.539,-636.719,-1000.000,0.000
1732551764.853,-1000.000,-1000.000,-574.219,-1000.000,0.000
1732551764.857,-1000.000,-948.242,-697.754,-981.934,0.000
1732551764.861,-1000.000,-859.375,-645.508,-1000.000,0.000
1732551764.864,-1000.000,-950.195,-166.992,-824.707,0.000
1732551764.868,-1000.000,-1000.000,-15.137,-693.359,0.000
1732551764.872,-1000.000,-979.492,-521.973,-1000.000,0.000
1732551764.876,-1000.000,-853.027,-822.266,-1000.000,0.000
1732551764.880,-1000.000,-899.414,-818.359,-989.258,0.000
1732551764.884,-1000.000,-1000.000,-534.668,-1000.000,0.000
1732551764.888,-1000.000,-1000.000,-332.520,-1000.000,0.000
1732551764.892,-1000.000,-903.320,-638.672,-1000.000,0.000
1732551764.896,-1000.000,-880.371,-749.512,-1000.000,0.000
1732551764.900,-1000.000,-1000.000,-550.293,-998.535,0.000
1732551764.903,-1000.000,-1000.000,-576.660,-1000.000,0.000
1732551764.907,-1000.000,-933.105,-625.000,-996.582,0.000
1732551764.911,-1000.000,-875.977,-455.078,-965.332,0.000
1732551764.915,-1000.000,-977.539,-345.703,-992.188,0.000
1732551764.919,-1000.000,-1000.000,-595.215,-1000.000,0.000
1732551764.923,-1000.000,-948.730,-803.223,-990.723,0.000
1732551764.927,-1000.000,-812.012,-923.340,-1000.000,0.000
1732551764.931,-1000.000,-900.391,-639.648,-983.887,0.000
1732551764.935,-1000.000,-1000.000,14.160,-881.348,0.000
1732551764.939,-1000.000,-968.750,-554.688,-972.168,0.000
1732551764.943,-1000.000,-797.852,-995.117,-1000.000,0.000
1732551764.946,-1000.000,-856.445,-632.812,-983.887,0.000
1732551764.950,-1000.000,-1000.000,-695.312,-1000.000,0.000
1732551764.954,-1000.000,-1000.000,-273.438,-914.551,0.000
1732551764.958,-1000.000,-870.605,-128.418,-873.047,0.000
1732551764.962,-1000.000,-775.391,-858.887,-1000.000,0.000
1732551764.966,-1000.000,-961.914,-761.719,-1000.000,0.000
1732551764.970,-1000.000,-1000.000,-665.527,-997.070,0.000
1732551764.974,-1000.000,-884.766,-899.902,-1000.000,0.000
1732551764.978,-1000.000,-753.418,-594.727,-1000.000,0.000
1732551764.982,-1000.000,-909.668,-340.820,-1000.000,0.000
1732551764.986,-1000.000,-1000.000,-486.328,-1000.000,0.000
1732551764.989,-1000.000,-923.828,-780.273,-996.094,0.000
1732551764.993,-1000.000,-730.469,-1000.000,-1000.000,0.000
1732551764.997,-1000.000,-848.145,-808.105,-991.699,0.000
1732551765.001,-1000.000,-1000.000,-339.355,-905.762,0.000
1732551765.005,-1000.000,-980.469,-414.551,-961.914,0.000
1732551765.009,-1000.000,-793.457,-501.953,-1000.000,0.000
1732551765.013,-1000.000,-813.477,-429.199,-988.770,0.000
1732551765.017,-1000.000,-995.605,-626.465,-1000.000,0.000
1732551765.021,-1000.000,-1000.000,-442.871,-989.746,0.000
1732551765.025,-1000.000,-874.023,-197.266,-942.383,0.000
1732551765.028,-1000.000,-767.090,-573.730,-990.234,0.000
1732551765.032,-1000.000,-944.336,-594.727,-1000.000,0.000
1732551765.036,-1000.000,-1000.000,-586.914,-995.605,0.000
1732551765.040,-1000.000,-899.414,-955.078,-1000.000,0.000
1732551765.044,-1000.000,-769.043,-794.434,-969.238,0.000
1732551765.048,-1000.000,-914.551,-400.879,-970.703,0.000
1732551765.052,-1000.000,-1000.000,-300.781,-1000.000,0.000
1732551765.056,-1000.000,-944.824,-685.547,-1000.000,0.000
1732551765.060,-1000.000,-775.879,-913.086,-978.027,0.000
1732551765.064,-1000.000,-868.164,-675.293,-1000.000,0.000
1732551765.068,-1000.000,-1000.000,-22.461,-753.906,0.000
1732551765.071,-1000.000,-993.164,-24.414,-646.973,0.000
1732551765.075,-1000.000,-825.195,-932.617,-1000.000,0.000
1732551765.079,-1000.000,-836.426,-848.145,-1000.000,0.000
1732551765.083,-1000.000,-1000.000,-661.133,-990.723,0.000
1732551765.087,-1000.000,-1000.000,-695.801,-998.535,0.000
1732551765.091,-1000.000,-920.898,-583.496,-986.816,0.000
1732551765.095,-1000.000,-865.234,-487.305,-996.094,0.000
1732551765.099,-1000.000,-986.816,-232.910,-994.629,0.000
1732551765.103,-1000.000,-1000.000,-143.555,-986.328,0.000
1732551765.107,-1000.000,-951.660,-632.812,-1000.000,0.000
1732551765.110,-1000.000,-869.629,-861.816,-1000.000,0.000
1732551765.114,-1000.000,-960.449,-13.672,-829.590,0.000
1732551765.118,-1000.000,-1000.000,-34.668,-916.016,0.000
1732551765.122,-1000.000,-991.211,-783.691,-1000.000,0.000
1732551765.126,-1000.000,-881.836,-997.559,-987.793,0.000
1732551765.130,-1000.000,-908.203,-916.504,-1000.000,0.000
1732551765.134,-1000.000,-1000.000,-479.492,-973.145,0.000
1732551765.138,-1000.000,-1000.000,-432.129,-980.957,0.000
1732551765.142,-1000.000,-929.199,-617.188,-1000.000,0.000
1732551765.146,-1000.000,-905.762,-537.109,-998.047,0.000
1732551765.150,-1000.000,-1000.000,-712.402,-993.164,0.000
1732551765.153,-1000.000,-1000.000,-843.262,-1000.000,0.000
1732551765.157,-1000.000,-960.449,-288.574,-905.273,0.000
1732551765.161,-1000.000,-887.695,-179.199,-876.465,0.000
1732551765.165,-1000.000,-960.938,-810.059,-1000.000,0.000
1732551765.169,-1000.000,-1000.000,-806.641,-998.535,0.000
1732551765.173,-1000.000,-950.195,-923.340,-999.023,0.000
1732551765.177,-1000.000,-825.195,-818.848,-998.047,0.000
1732551765.181,-1000.000,-912.598,-520.996,-985.840,0.000
1732551765.185,-1000.000,-1000.000,-533.203,-997.559,0.000
1732551765.189,-1000.000,-987.793,-628.418,-1000.000,0.000
1732551765.192,-1000.000,-830.078,-744.629,-990.234,0.000
1732551765.196,-1000.000,-850.098,-772.461,-1000.000,0.000
1732551765.200,-1000.000,-1000.000,-606.934,-996.094,0.000
1732551765.204,-1000.000,-1000.000,-325.684,-870.605,0.000
1732551765.208,-1000.000,-834.473,-697.266,-949.219,0.000
1732551765.212,-1000.000,-747.559,-1000.000,-1000.000,0.000
1732551765.216,-1000.000,-952.637,-790.527,-990.234,0.000
1732551765.220,-1000.000,-1000.000,-827.637,-1000.000,0.000
1732551765.224,-1000.000,-890.625,-848.145,-988.281,0.000
1732551765.228,-1000.000,-737.305,-753.418,-991.211,0.000
1732551765.232,-1000.000,-888.184,-658.203,-1000.000,0.000
1732551765.235,-1000.000,-1000.000,-331.055,-1000.000,0.000
1732551765.239,-1000.000,-937.500,-407.227,-983.887,0.000
1732551765.243,-1000.000,-742.676,-707.520,-1000.000,0.000
1732551765.247,-1000.000,-841.309,-255.859,-824.219,0.000
1732551765.251,-1000.000,-1000.000,-107.422,-726.074,0.000
1732551765.255,-1000.000,-966.309,-874.023,-1000.000,0.000
1732551765.259,-1000.000,-753.906,-1000.000,-1000.000,0.000
1732551765.263,-1000.000,-783.203,-957.031,-992.676,0.000
1732551765.267,-1000.000,-991.211,-815.430,-1000.000,0.000
1732551765.271,-1000.000,-1000.000,-496.582,-990.723,0.000
1732551765.275,-1000.000,-861.816,-677.734,-999.023,0.000
1732551765.278,-1000.000,-773.926,-917.480,-1000.000,0.000
1732551765.282,-1000.000,-956.543,-634.766,-983.887,0.000
1732551765.286,-1000.000,-1000.000,-688.965,-999.512,0.000
1732551765.290,-1000.000,-925.781,-817.871,-1000.000,0.000
1732551765.294,-1000.000,-824.219,-284.180,-833.008,0.000
1732551765.298,-1000.000,-934.082,-286.621,-907.227,0.000
1732551765.302,-1000.000,-1000.000,-843.750,-1000.000,0.000
1732551765.306,-1000.000,-967.773,-959.473,-988.281,0.000
1732551765.310,-1000.000,-826.660,-1000.000,-1000.000,0.000
1732551765.314,-1000.000,-892.090,-797.363,-991.699,0.000
1732551765.317,-1000.000,-1000.000,-607.910,-991.699,0.000
1732551765.321,-1000.000,-1000.000,-883.789,-1000.000,0.000
1732551765.325,-1000.000,-886.230,-1000.000,-1000.000,0.000
1732551765.329,-1000.000,-870.605,-860.840,-996.582,0.000
1732551765.333,-1000.000,-1000.000,-825.195,-1000.000,0.000
1732551765.337,-1000.000,-1000.000,-594.727,-953.125,0.000
1732551765.341,-1000.000,-924.805,-545.898,-929.199,0.000
1732551765.345,-1000.000,-826.660,-1000.000,-1000.000,0.000
1732551765.349,-1000.000,-955.566,-1000.000,-1000.000,0.000
1732551765.353,-1000.000,-1000.000,-912.109,-998.535,0.000
1732551765.356,-1000.000,-951.660,-931.641,-1000.000,0.000
1732551765.360,-1000.000,-821.777,-991.211,-1000.000,0.000
1732551765.364,-1000.000,-902.832,-984.863,-1000.000,0.000
1732551765.368,-1000.000,-1000.000,-966.797,-1000.000,0.000
1732551765.372,-1000.000,-974.121,-960.449,-997.070,0.000
1732551765.376,-1000.000,-808.594,-992.676,-1000.000,0.000
1732551765.380,-1000.000,-848.145,-1000.000,-1000.000,0.000
1732551765.384,-1000.000,-1000.000,-752.930,-915.527,0.000
1732551765.388,-1000.000,-995.117,-849.121,-961.426,0.000
1732551765.392,-1000.000,-793.457,-1000.000,-1000.000,0.000
1732551765.396,-1000.000,-747.559,-966.797,-994.141,0.000
1732551765.399,-1000.000,-957.031,-1000.000,-1000.000,0.000
1732551765.403,-1000.000,-1000.000,-890.625,-1000.000,0.000
1732551765.407,-1000.000,-864.258,-869.629,-1000.000,0.000
1732551765.411,-1000.000,-702.148,-1000.000,-1000.000,0.000
1732551765.415,-1000.000,-883.789,-997.559,-1000.000,0.000
1732551765.419,-1000.000,-1000.000,-958.008,-999.023,0.000
1732551765.423,-1000.000,-886.719,-1000.000,-1000.000,0.000
1732551765.427,-1000.000,-696.289,-655.762,-976.562,0.000
1732551765.431,-1000.000,-835.938,-224.609,-966.797,0.000
1732551765.435,-1000.000,-1000.000,-818.848,-1000.000,0.000
1732551765.438,-1000.000,-924.805,-1000.000,-1000.000,0.000
1732551765.442,-1000.000,-667.480,-991.699,-999.512,0.000
1732551765.446,-1000.000,-726.074,-915.039,-1000.000,0.000
1732551765.450,-1000.000,-989.746,-773.926,-1000.000,0.000
1732551765.454,-1000.000,-979.980,-942.383,-1000.000,0.000
1732551765.458,-1000.000,-734.863,-1000.000,-1000.000,0.000
1732551765.462,-1000.000,-665.527,-1000.000,-999.512,0.000
1732551765.466,-1000.000,-902.832,-921.875,-1000.000,0.000
1732551765.470,-1000.000,-1000.000,-823.730,-1000.000,0.000
1732551765.474,-1000.000,-879.395,-561.523,-985.840,0.000
1732551765.478,-1000.000,-690.918,-689.941,-995.605,0.000
1732551765.481,-1000.000,-848.145,-1000.000,-1000.000,0.000
1732551765.485,-1000.000,-1000.000,-978.027,-999.512,0.000
1732551765.489,-1000.000,-906.250,-1000.000,-1000.000,0.000
1732551765.493,-1000.000,-690.918,-937.012,-1000.000,0.000
1732551765.497,-1000.000,-821.289,-872.070,-1000.000,0.000
1732551765.501,-1000.000,-1000.000,-999.023,-1000.000,0.000
1732551765.505,-1000.000,-971.680,-1000.000,-1000.000,0.000
1732551765.509,-1000.000,-750.488,-967.773,-1000.000,0.000
1732551765.513,-1000.000,-758.301,-1000.000,-1000.000,0.000
1732551765.517,-1000.000,-985.352,-717.773,-979.492,0.000
1732551765.520,-1000.000,-1000.000,-539.551,-982.910,0.000
1732551765.524,-1000.000,-816.406,-990.723,-1000.000,0.000
1732551765.528,-1000.000,-708.008,-983.398,-999.023,0.000
1732551765.532,-1000.000,-912.598,-969.238,-1000.000,0.000
1732551765.536,-1000.000,-1000.000,-1000.000,-1000.000,0.000
1732551765.540,-1000.000,-894.531,-838.867,-998.047,0.000
1732551765.544,-1000.000,-687.500,-883.301,-999.512,0.000
1732551765.548,-1000.000,-833.496,-1000.000,-1000.000,0.000
1732551765.552,-1000.000,-1000.000,-934.082,-999.512,0.000
1732551765.556,-1000.000,-919.922,-1000.000,-1000.000,0.000
1732551765.560,-1000.000,-678.223,-961.426,-999.512,0.000
1732551765.563,-1000.000,-781.738,-670.898,-988.281,0.000
1732551765.567,-1000.000,-1000.000,-662.109,-997.559,0.000
1732551765.571,-1000.000,-964.844,-841.797,-1000.000,0.000
1732551765.575,-1000.000,-699.707,-933.105,-998.047,0.000
1732551765.579,-1000.000,-655.273,-1000.000,-1000.000,0.000
1732551765.583,-1000.000,-928.223,-834.961,-998.047,0.000
1732551765.587,-1000.000,-1000.000,-433.594,-979.004,0.000
1732551765.591,-1000.000,-780.762,-824.219,-995.605,0.000
1732551765.595,-1000.000,-621.582,-1000.000,-1000.000,0.000
1732551765.599,-1000.000,-857.910,-954.590,-999.023,0.000
1732551765.603,-1000.000,-1000.000,-963.379,-1000.000,0.000
1732551765.606,-1000.000,-865.723,-779.297,-998.047,0.000
1732551765.610,-1000.000,-657.715,-536.133,-999.023,0.000
1732551765.614,-1000.000,-810.547,-604.980,-1000.000,0.000
1732551765.618,-1000.000,-1000.000,-870.117,-1000.000,0.000
1732551765.622,-1000.000,-932.129,-914.062,-989.746,0.000
1732551765.626,-1000.000,-677.246,-1000.000,-1000.000,0.000
1732551765.630,-1000.000,-766.113,-448.242,-891.602,0.000
1732551765.634,-1000.000,-1000.000,-62.500,-828.613,0.000
1732551765.638,-1000.000,-986.328,-810.059,-1000.000,0.000
1732551765.642,-1000.000,-755.859,-1000.000,-1000.000,0.000
1732551765.646,-1000.000,-702.637,-828.613,-996.582,0.000
1732551765.649,-1000.000,-934.570,-596.680,-997.559,0.000
1732551765.653,-1000.000,-1000.000,-444.824,-982.910,0.000
1732551765.657,-1000.000,-871.094,-494.629,-995.117,0.000
1732551765.661,-1000.000,-720.215,-464.844,-999.023,0.000
1732551765.665,-1000.000,-895.020,-380.859,-989.258,0.000
1732551765.669,-1000.000,-1000.000,-731.934,-1000.000,0.000
1732551765.673,-1000.000,-945.801,-839.844,-994.141,0.000
1732551765.677,-1000.000,-788.086,-652.344,-959.473,0.000
1732551765.681,-1000.000,-879.395,-693.359,-993.164,0.000
1732551765.685,-1000.000,-1000.000,-725.586,-1000.000,0.000
1732551765.688,-1000.000,-1000.000,-817.871,-978.516,0.000
1732551765.692,-1000.000,-918.945,-966.309,-1000.000,0.000
1732551765.696,-1000.000,-916.504,-541.016,-882.324,0.000
1732551765.700,-1000.000,-1000.000,118.164,-679.688,0.000
1732551765.704,-1000.000,-1000.000,-281.250,-961.914,0.000
1732551765.708,-1000.000,-982.910,-613.281,-1000.000,0.000
1732551765.712,-1000.000,-974.121,-598.633,-969.727,0.000
1732551765.716,-1000.000,-1000.000,-764.648,-1000.000,0.000
1732551765.720,-1000.000,-1000.000,-264.160,-849.609,0.000
1732551765.724,-1000.000,-997.559,-190.918,-770.996,0.000
1732551765.728,-1000.000,-988.281,-956.543,-1000.000,0.000
1732551765.731,-1000.000,-997.559,-971.191,-1000.000,0.000
1732551765.735,-1000.000,-1000.000,-923.828,-994.141,0.000
1732551765.739,-1000.000,-1000.000,-898.438,-1000.000,0.000
1732551765.743,-1000.000,-978.027,-895.508,-991.211,0.000
1732551765.747,-1000.000,-981.445,-812.988,-998.535,0.000
1732551765.751,-1000.000,-1000.000,-766.602,-1000.000,0.000
1732551765.755,-1000.000,-1000.000,-704.102,-991.211,0.000
