x,ecdf_true,ecdf_pred,signed_gap_true_minus_pred,abs_gap
1.472422480583191,0.0,0.004784688995215311,-0.004784688995215311,0.004784688995215311
1.6975125074386597,0.0,0.009569377990430622,-0.009569377990430622,0.009569377990430622
1.7150464057922363,0.0,0.014354066985645933,-0.014354066985645933,0.014354066985645933
1.8894180059432983,0.004784688995215311,0.014354066985645933,-0.009569377990430623,0.009569377990430623
1.9231276512145996,0.009569377990430622,0.014354066985645933,-0.004784688995215312,0.004784688995215312
1.9434434175491333,0.014354066985645933,0.014354066985645933,0.0,0.0
1.973299503326416,0.019138755980861243,0.014354066985645933,0.00478468899521531,0.00478468899521531
2.006932020187378,0.023923444976076555,0.014354066985645933,0.009569377990430622,0.009569377990430622
2.0633249282836914,0.028708133971291867,0.014354066985645933,0.014354066985645933,0.014354066985645933
2.082034111022949,0.03349282296650718,0.014354066985645933,0.019138755980861247,0.019138755980861247
2.105160713195801,0.03827751196172249,0.014354066985645933,0.023923444976076555,0.023923444976076555
2.1714072227478027,0.03827751196172249,0.019138755980861243,0.019138755980861243,0.019138755980861243
2.1985442638397217,0.0430622009569378,0.019138755980861243,0.02392344497607656,0.02392344497607656
2.250744581222534,0.04784688995215311,0.019138755980861243,0.028708133971291867,0.028708133971291867
2.2613019943237305,0.05263157894736842,0.019138755980861243,0.03349282296650717,0.03349282296650717
2.2815916538238525,0.05741626794258373,0.019138755980861243,0.038277511961722493,0.038277511961722493
2.286222219467163,0.06220095693779904,0.019138755980861243,0.0430622009569378,0.0430622009569378
2.2930541038513184,0.06698564593301436,0.019138755980861243,0.04784688995215311,0.04784688995215311
2.2996363639831543,0.07177033492822966,0.019138755980861243,0.05263157894736842,0.05263157894736842
2.3394088745117188,0.07655502392344497,0.019138755980861243,0.057416267942583726,0.057416267942583726
2.345381498336792,0.08133971291866028,0.019138755980861243,0.062200956937799035,0.062200956937799035
2.3499319553375244,0.08133971291866028,0.023923444976076555,0.057416267942583726,0.057416267942583726
2.392793893814087,0.0861244019138756,0.023923444976076555,0.06220095693779905,0.06220095693779905
2.410388708114624,0.09090909090909091,0.023923444976076555,0.06698564593301436,0.06698564593301436
2.418658494949341,0.09569377990430622,0.023923444976076555,0.07177033492822966,0.07177033492822966
2.423966646194458,0.10047846889952153,0.023923444976076555,0.07655502392344497,0.07655502392344497
2.427457571029663,0.10526315789473684,0.023923444976076555,0.08133971291866028,0.08133971291866028
2.428800106048584,0.11004784688995216,0.023923444976076555,0.0861244019138756,0.0861244019138756
2.4415266513824463,0.11483253588516747,0.023923444976076555,0.09090909090909091,0.09090909090909091
2.4802515506744385,0.11961722488038277,0.023923444976076555,0.09569377990430622,0.09569377990430622
2.4842092990875244,0.12440191387559808,0.023923444976076555,0.10047846889952153,0.10047846889952153
2.497760772705078,0.12440191387559808,0.028708133971291867,0.09569377990430622,0.09569377990430622
2.5024731159210205,0.12440191387559808,0.03349282296650718,0.09090909090909091,0.09090909090909091
2.50447940826416,0.12440191387559808,0.03827751196172249,0.0861244019138756,0.0861244019138756
2.633331298828125,0.12440191387559808,0.0430622009569378,0.08133971291866028,0.08133971291866028
2.635376453399658,0.1291866028708134,0.0430622009569378,0.0861244019138756,0.0861244019138756
2.6742024421691895,0.1339712918660287,0.0430622009569378,0.09090909090909091,0.09090909090909091
2.6776089668273926,0.13875598086124402,0.0430622009569378,0.09569377990430622,0.09569377990430622
2.6951255798339844,0.14354066985645933,0.0430622009569378,0.10047846889952153,0.10047846889952153
2.721608877182007,0.14832535885167464,0.0430622009569378,0.10526315789473684,0.10526315789473684
2.723066568374634,0.14832535885167464,0.04784688995215311,0.10047846889952153,0.10047846889952153
2.7253499031066895,0.14832535885167464,0.05263157894736842,0.09569377990430622,0.09569377990430622
2.7311267852783203,0.15311004784688995,0.05263157894736842,0.10047846889952153,0.10047846889952153
2.779232978820801,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684
2.7901387214660645,0.16267942583732056,0.05263157894736842,0.11004784688995214,0.11004784688995214
2.8032562732696533,0.1674641148325359,0.05263157894736842,0.11483253588516748,0.11483253588516748
2.809534788131714,0.1722488038277512,0.05263157894736842,0.11961722488038279,0.11961722488038279
2.8531041145324707,0.17703349282296652,0.05263157894736842,0.1244019138755981,0.1244019138755981
2.874454975128174,0.18181818181818182,0.05263157894736842,0.1291866028708134,0.1291866028708134
2.8747963905334473,0.18181818181818182,0.05741626794258373,0.1244019138755981,0.1244019138755981
2.877469539642334,0.18660287081339713,0.05741626794258373,0.1291866028708134,0.1291866028708134
2.888028383255005,0.19138755980861244,0.05741626794258373,0.1339712918660287,0.1339712918660287
2.921461582183838,0.19138755980861244,0.06220095693779904,0.1291866028708134,0.1291866028708134
2.965627670288086,0.19617224880382775,0.06220095693779904,0.1339712918660287,0.1339712918660287
2.97721004486084,0.20095693779904306,0.06220095693779904,0.13875598086124402,0.13875598086124402
2.993086338043213,0.20574162679425836,0.06220095693779904,0.14354066985645933,0.14354066985645933
3.0296471118927,0.21052631578947367,0.06220095693779904,0.14832535885167464,0.14832535885167464
3.031766653060913,0.215311004784689,0.06220095693779904,0.15311004784688997,0.15311004784688997
3.0393190383911133,0.22009569377990432,0.06220095693779904,0.15789473684210528,0.15789473684210528
3.0427052974700928,0.22009569377990432,0.06698564593301436,0.15311004784688997,0.15311004784688997
3.0436034202575684,0.22009569377990432,0.07177033492822966,0.14832535885167464,0.14832535885167464
3.058415174484253,0.22488038277511962,0.07177033492822966,0.15311004784688997,0.15311004784688997
3.064271926879883,0.22488038277511962,0.07655502392344497,0.14832535885167464,0.14832535885167464
3.103015422821045,0.22966507177033493,0.07655502392344497,0.15311004784688997,0.15311004784688997
3.1046061515808105,0.22966507177033493,0.08133971291866028,0.14832535885167464,0.14832535885167464
3.1167495250701904,0.23444976076555024,0.08133971291866028,0.15311004784688997,0.15311004784688997
3.1435089111328125,0.23444976076555024,0.0861244019138756,0.14832535885167464,0.14832535885167464
3.148937463760376,0.23444976076555024,0.09090909090909091,0.14354066985645933,0.14354066985645933
3.1687116622924805,0.23923444976076555,0.09090909090909091,0.14832535885167464,0.14832535885167464
3.195652961730957,0.24401913875598086,0.09090909090909091,0.15311004784688995,0.15311004784688995
3.239114284515381,0.24880382775119617,0.09090909090909091,0.15789473684210525,0.15789473684210525
3.2538795471191406,0.24880382775119617,0.09569377990430622,0.15311004784688995,0.15311004784688995
3.2605576515197754,0.2535885167464115,0.09569377990430622,0.15789473684210525,0.15789473684210525
3.265746831893921,0.2583732057416268,0.09569377990430622,0.1626794258373206,0.1626794258373206
3.279600143432617,0.2583732057416268,0.10047846889952153,0.15789473684210528,0.15789473684210528
3.3173282146453857,0.2583732057416268,0.10526315789473684,0.15311004784688997,0.15311004784688997
